step,timestamp
service_announced,0
admission_resp_provider_1,32
admission_resp_provider_2,48
admission_resp_provider_3,68
admission_resp_provider_4,95
admission_resp_provider_5,115
admission_resp_provider_6,130
required_offers_received,130
provider_chosen,130
deploy_request_sent,130
confirm_deployment_received,2063
establish_vxlan_connection_with_provider_start,2064
establish_vxlan_connection_with_provider_finished,2331
connection_test_success,3916
service_id,service40149754
provider_id,provider_1
