step,timestamp
service_announced,0
admission_resp_provider_1,53
admission_resp_provider_2,85
admission_resp_provider_3,109
admission_resp_provider_4,141
admission_resp_provider_5,174
admission_resp_provider_6,178
required_offers_received,178
provider_chosen,178
deploy_request_sent,178
confirm_deployment_received,2514
establish_vxlan_connection_with_provider_start,2514
establish_vxlan_connection_with_provider_finished,2796
connection_test_success,4384
service_id,servicefbe1bd7c
provider_id,provider_3
