step,timestamp
service_announced,0
admission_resp_provider_1,40
admission_resp_provider_2,51
admission_resp_provider_3,68
admission_resp_provider_4,101
admission_resp_provider_5,127
admission_resp_provider_6,135
required_offers_received,135
provider_chosen,135
deploy_request_sent,135
confirm_deployment_received,1700
establish_vxlan_connection_with_provider_start,1700
establish_vxlan_connection_with_provider_finished,1996
connection_test_success,3586
service_id,service11321ca4
provider_id,provider_2
