step,timestamp
service_announced,0
admission_resp_provider_1,33
admission_resp_provider_2,68
admission_resp_provider_3,83
admission_resp_provider_4,107
admission_resp_provider_5,156
admission_resp_provider_6,196
required_offers_received,196
provider_chosen,196
deploy_request_sent,197
confirm_deployment_received,2050
establish_vxlan_connection_with_provider_start,2050
establish_vxlan_connection_with_provider_finished,2292
connection_test_success,3858
service_id,service9110aafb
provider_id,provider_6
