step,timestamp
service_announced,0
admission_resp_provider_1,43
admission_resp_provider_2,72
admission_resp_provider_3,83
admission_resp_provider_4,136
admission_resp_provider_5,171
admission_resp_provider_6,218
required_offers_received,218
provider_chosen,218
deploy_request_sent,218
confirm_deployment_received,1834
establish_vxlan_connection_with_provider_start,1834
establish_vxlan_connection_with_provider_finished,3177
connection_test_success,4728
service_id,service8bece4a1
provider_id,provider_5
