step,timestamp
service_announced,0
admission_resp_provider_1,80
admission_resp_provider_2,106
admission_resp_provider_3,116
admission_resp_provider_4,131
admission_resp_provider_5,171
admission_resp_provider_6,213
required_offers_received,213
provider_chosen,213
deploy_request_sent,214
confirm_deployment_received,4129
establish_vxlan_connection_with_provider_start,4129
establish_vxlan_connection_with_provider_finished,4407
connection_test_success,6053
service_id,servicebf45a316
provider_id,provider_1
