step,timestamp
service_announced,0
admission_resp_provider_1,49
admission_resp_provider_2,79
admission_resp_provider_3,100
admission_resp_provider_4,125
admission_resp_provider_5,161
admission_resp_provider_6,168
required_offers_received,168
provider_chosen,168
deploy_request_sent,168
confirm_deployment_received,2023
establish_vxlan_connection_with_provider_start,2023
establish_vxlan_connection_with_provider_finished,2764
connection_test_success,4315
service_id,service78978b69
provider_id,provider_3
