step,timestamp
service_announced,0
admission_resp_provider_1,59
admission_resp_provider_2,98
admission_resp_provider_3,129
admission_resp_provider_4,168
admission_resp_provider_5,218
admission_resp_provider_6,239
required_offers_received,239
provider_chosen,239
deploy_request_sent,239
confirm_deployment_received,1717
establish_vxlan_connection_with_provider_start,1717
establish_vxlan_connection_with_provider_finished,2433
connection_test_success,3996
service_id,serviceb81da438
provider_id,provider_3
