step,timestamp
service_announced,0
admission_resp_provider_1,53
admission_resp_provider_2,77
admission_resp_provider_3,83
admission_resp_provider_4,124
admission_resp_provider_5,147
admission_resp_provider_6,180
required_offers_received,180
provider_chosen,180
deploy_request_sent,180
confirm_deployment_received,1689
establish_vxlan_connection_with_provider_start,1689
establish_vxlan_connection_with_provider_finished,2374
connection_test_success,3929
service_id,service9053855b
provider_id,provider_5
