step,timestamp
service_announced,0
admission_resp_provider_1,61
admission_resp_provider_2,98
admission_resp_provider_3,144
admission_resp_provider_4,161
admission_resp_provider_5,184
admission_resp_provider_6,202
required_offers_received,202
provider_chosen,202
deploy_request_sent,202
confirm_deployment_received,1943
establish_vxlan_connection_with_provider_start,1944
establish_vxlan_connection_with_provider_finished,2167
connection_test_success,3767
service_id,serviceb0b1957f
provider_id,provider_4
