step,timestamp
service_announced,0
admission_resp_provider_1,44
admission_resp_provider_2,94
admission_resp_provider_3,100
admission_resp_provider_4,106
admission_resp_provider_5,142
admission_resp_provider_6,181
required_offers_received,181
provider_chosen,181
deploy_request_sent,181
confirm_deployment_received,2159
establish_vxlan_connection_with_provider_start,2160
establish_vxlan_connection_with_provider_finished,3229
connection_test_success,4787
service_id,service869c0b94
provider_id,provider_3
