step,timestamp
service_announced,0
admission_resp_provider_1,70
admission_resp_provider_2,126
admission_resp_provider_3,152
admission_resp_provider_4,159
admission_resp_provider_5,168
admission_resp_provider_6,176
required_offers_received,176
provider_chosen,176
deploy_request_sent,177
confirm_deployment_received,2525
establish_vxlan_connection_with_provider_start,2526
establish_vxlan_connection_with_provider_finished,2824
connection_test_success,4450
service_id,service34791c05
provider_id,provider_1
