step,timestamp
service_announced,0
admission_resp_provider_1,70
admission_resp_provider_2,103
admission_resp_provider_3,126
admission_resp_provider_4,144
admission_resp_provider_5,177
admission_resp_provider_6,269
required_offers_received,269
provider_chosen,269
deploy_request_sent,270
confirm_deployment_received,3234
establish_vxlan_connection_with_provider_start,3236
establish_vxlan_connection_with_provider_finished,3516
connection_test_success,5152
service_id,servicea6e55b35
provider_id,provider_6
