step,timestamp
service_announced,0
admission_resp_provider_1,60
admission_resp_provider_2,72
admission_resp_provider_3,86
admission_resp_provider_4,111
admission_resp_provider_5,128
admission_resp_provider_6,167
required_offers_received,167
provider_chosen,167
deploy_request_sent,167
confirm_deployment_received,2040
establish_vxlan_connection_with_provider_start,2040
establish_vxlan_connection_with_provider_finished,2366
connection_test_success,3933
service_id,servicee789cdd9
provider_id,provider_4
