step,timestamp
service_announced,0
admission_resp_provider_1,50
admission_resp_provider_2,86
admission_resp_provider_3,112
admission_resp_provider_4,121
admission_resp_provider_5,164
admission_resp_provider_6,179
required_offers_received,179
provider_chosen,179
deploy_request_sent,179
confirm_deployment_received,2827
establish_vxlan_connection_with_provider_start,2827
establish_vxlan_connection_with_provider_finished,4057
connection_test_success,5622
service_id,serviceb4506cd1
provider_id,provider_5
