step,timestamp
service_announced,0
admission_resp_provider_1,41
admission_resp_provider_2,63
admission_resp_provider_3,75
admission_resp_provider_4,82
admission_resp_provider_5,97
admission_resp_provider_6,128
required_offers_received,128
provider_chosen,128
deploy_request_sent,129
confirm_deployment_received,3105
establish_vxlan_connection_with_provider_start,3105
establish_vxlan_connection_with_provider_finished,3345
connection_test_success,4923
service_id,service0cbc0a4d
provider_id,provider_2
