step,timestamp
service_announced,0
admission_resp_provider_1,49
admission_resp_provider_2,90
admission_resp_provider_3,120
admission_resp_provider_4,127
admission_resp_provider_5,164
admission_resp_provider_6,206
required_offers_received,206
provider_chosen,206
deploy_request_sent,206
confirm_deployment_received,4122
establish_vxlan_connection_with_provider_start,4122
establish_vxlan_connection_with_provider_finished,4416
connection_test_success,5983
service_id,service63eebe1e
provider_id,provider_4
