step,timestamp
service_announced,0
admission_resp_provider_1,27
admission_resp_provider_2,83
admission_resp_provider_3,105
admission_resp_provider_4,131
admission_resp_provider_5,144
admission_resp_provider_6,232
required_offers_received,232
provider_chosen,232
deploy_request_sent,232
confirm_deployment_received,3668
establish_vxlan_connection_with_provider_start,3669
establish_vxlan_connection_with_provider_finished,3973
connection_test_success,5633
service_id,service86a053f3
provider_id,provider_4
