step,timestamp
service_announced,0
admission_resp_provider_1,40
admission_resp_provider_2,72
admission_resp_provider_3,103
admission_resp_provider_4,119
admission_resp_provider_5,165
admission_resp_provider_6,195
required_offers_received,195
provider_chosen,195
deploy_request_sent,195
confirm_deployment_received,2496
establish_vxlan_connection_with_provider_start,2497
establish_vxlan_connection_with_provider_finished,2793
connection_test_success,4364
service_id,service2c41e00f
provider_id,provider_5
