step,timestamp
service_announced,0
admission_resp_provider_1,41
admission_resp_provider_2,85
admission_resp_provider_3,115
admission_resp_provider_4,124
admission_resp_provider_5,160
admission_resp_provider_6,197
required_offers_received,197
provider_chosen,197
deploy_request_sent,197
confirm_deployment_received,2736
establish_vxlan_connection_with_provider_start,2736
establish_vxlan_connection_with_provider_finished,3267
connection_test_success,4818
service_id,servicedf30d1de
provider_id,provider_4
