step,timestamp
service_announced,0
admission_resp_provider_1,77
admission_resp_provider_2,122
admission_resp_provider_3,145
admission_resp_provider_4,205
admission_resp_provider_5,244
admission_resp_provider_6,294
required_offers_received,294
provider_chosen,294
deploy_request_sent,294
confirm_deployment_received,2390
establish_vxlan_connection_with_provider_start,2391
establish_vxlan_connection_with_provider_finished,2631
connection_test_success,4320
service_id,serviced4aaf69c
provider_id,provider_3
