step,timestamp
service_announced,0
admission_resp_provider_1,46
admission_resp_provider_2,62
admission_resp_provider_3,74
admission_resp_provider_4,114
admission_resp_provider_5,156
admission_resp_provider_6,217
required_offers_received,217
provider_chosen,217
deploy_request_sent,218
confirm_deployment_received,2169
establish_vxlan_connection_with_provider_start,2169
establish_vxlan_connection_with_provider_finished,2466
connection_test_success,4037
service_id,servicebe06aa22
provider_id,provider_4
