step,timestamp
service_announced,0
admission_resp_provider_1,53
admission_resp_provider_2,87
admission_resp_provider_3,92
admission_resp_provider_4,126
admission_resp_provider_5,168
admission_resp_provider_6,226
required_offers_received,226
provider_chosen,226
deploy_request_sent,226
confirm_deployment_received,3223
establish_vxlan_connection_with_provider_start,3223
establish_vxlan_connection_with_provider_finished,3435
connection_test_success,5041
service_id,servicef111886d
provider_id,provider_2
