step,timestamp
service_announced,0
admission_resp_provider_1,58
admission_resp_provider_2,92
admission_resp_provider_3,97
admission_resp_provider_4,127
admission_resp_provider_5,174
admission_resp_provider_6,223
required_offers_received,223
provider_chosen,223
deploy_request_sent,224
confirm_deployment_received,1547
establish_vxlan_connection_with_provider_start,1548
establish_vxlan_connection_with_provider_finished,2073
connection_test_success,3632
service_id,service41994746
provider_id,provider_3
