step,timestamp
service_announced,0
admission_resp_provider_1,23
admission_resp_provider_2,67
admission_resp_provider_3,82
admission_resp_provider_4,95
admission_resp_provider_5,120
admission_resp_provider_6,157
required_offers_received,157
provider_chosen,157
deploy_request_sent,158
confirm_deployment_received,1717
establish_vxlan_connection_with_provider_start,1717
establish_vxlan_connection_with_provider_finished,2172
connection_test_success,3725
service_id,service0e3e1aa0
provider_id,provider_1
