step,timestamp
service_announced,0
admission_resp_provider_1,57
admission_resp_provider_2,97
admission_resp_provider_3,126
admission_resp_provider_4,160
admission_resp_provider_5,196
admission_resp_provider_6,234
required_offers_received,234
provider_chosen,234
deploy_request_sent,235
confirm_deployment_received,4788
establish_vxlan_connection_with_provider_start,4788
establish_vxlan_connection_with_provider_finished,5039
connection_test_success,6705
service_id,service201d0c1a
provider_id,provider_5
