step,timestamp
service_announced,0
admission_resp_provider_1,41
admission_resp_provider_2,59
admission_resp_provider_3,78
admission_resp_provider_4,121
admission_resp_provider_5,139
admission_resp_provider_6,168
required_offers_received,168
provider_chosen,168
deploy_request_sent,169
confirm_deployment_received,1513
establish_vxlan_connection_with_provider_start,1513
establish_vxlan_connection_with_provider_finished,1792
connection_test_success,3396
service_id,service52adbbfc
provider_id,provider_3
