step,timestamp
service_announced,0
admission_resp_provider_1,63
admission_resp_provider_2,105
admission_resp_provider_3,116
admission_resp_provider_4,131
admission_resp_provider_5,177
admission_resp_provider_6,207
required_offers_received,207
provider_chosen,207
deploy_request_sent,207
confirm_deployment_received,3647
establish_vxlan_connection_with_provider_start,3648
establish_vxlan_connection_with_provider_finished,3930
connection_test_success,5579
service_id,service5343c887
provider_id,provider_2
