step,timestamp
service_announced,0
admission_resp_provider_1,51
admission_resp_provider_2,91
admission_resp_provider_3,120
admission_resp_provider_4,158
admission_resp_provider_5,206
admission_resp_provider_6,222
required_offers_received,223
provider_chosen,223
deploy_request_sent,223
confirm_deployment_received,2182
establish_vxlan_connection_with_provider_start,2182
establish_vxlan_connection_with_provider_finished,2494
connection_test_success,4106
service_id,servicef5abe3f4
provider_id,provider_6
