step,timestamp
service_announced,0
admission_resp_provider_1,71
admission_resp_provider_2,109
admission_resp_provider_3,115
admission_resp_provider_4,178
admission_resp_provider_5,185
admission_resp_provider_6,239
required_offers_received,239
provider_chosen,239
deploy_request_sent,239
confirm_deployment_received,4336
establish_vxlan_connection_with_provider_start,4336
establish_vxlan_connection_with_provider_finished,4582
connection_test_success,6153
service_id,service7e88f1d1
provider_id,provider_6
