step,timestamp
service_announced,0
admission_resp_provider_1,72
admission_resp_provider_2,97
admission_resp_provider_3,146
admission_resp_provider_4,168
admission_resp_provider_5,203
admission_resp_provider_6,237
required_offers_received,237
provider_chosen,237
deploy_request_sent,237
confirm_deployment_received,2079
establish_vxlan_connection_with_provider_start,2079
establish_vxlan_connection_with_provider_finished,3231
connection_test_success,4797
service_id,service648f67ff
provider_id,provider_6
