step,timestamp
service_announced,0
admission_resp_provider_1,77
admission_resp_provider_2,118
admission_resp_provider_3,154
admission_resp_provider_4,178
admission_resp_provider_5,212
admission_resp_provider_6,233
required_offers_received,233
provider_chosen,233
deploy_request_sent,234
confirm_deployment_received,3709
establish_vxlan_connection_with_provider_start,3710
establish_vxlan_connection_with_provider_finished,4019
connection_test_success,5638
service_id,service1feff8cd
provider_id,provider_1
