step,timestamp
service_announced,0
admission_resp_provider_1,52
admission_resp_provider_2,88
admission_resp_provider_3,124
admission_resp_provider_4,131
admission_resp_provider_5,174
admission_resp_provider_6,199
required_offers_received,199
provider_chosen,199
deploy_request_sent,200
confirm_deployment_received,3406
establish_vxlan_connection_with_provider_start,3406
establish_vxlan_connection_with_provider_finished,4502
connection_test_success,6052
service_id,service5bcbf626
provider_id,provider_2
