step,timestamp
service_announced,0
admission_resp_provider_1,61
admission_resp_provider_2,100
admission_resp_provider_3,110
admission_resp_provider_4,125
admission_resp_provider_5,137
admission_resp_provider_6,156
required_offers_received,156
provider_chosen,156
deploy_request_sent,156
confirm_deployment_received,2495
establish_vxlan_connection_with_provider_start,2496
establish_vxlan_connection_with_provider_finished,2767
connection_test_success,4343
service_id,service6b6fc3ed
provider_id,provider_1
