step,timestamp
service_announced,0
admission_resp_provider_1,73
admission_resp_provider_2,88
admission_resp_provider_3,112
admission_resp_provider_4,147
admission_resp_provider_5,154
admission_resp_provider_6,172
required_offers_received,172
provider_chosen,172
deploy_request_sent,172
confirm_deployment_received,1143
establish_vxlan_connection_with_provider_start,1143
establish_vxlan_connection_with_provider_finished,1712
connection_test_success,3266
service_id,service4c884723
provider_id,provider_6
