step,timestamp
service_announced,0
admission_resp_provider_1,68
admission_resp_provider_2,72
admission_resp_provider_3,77
admission_resp_provider_4,103
admission_resp_provider_5,154
admission_resp_provider_6,163
required_offers_received,163
provider_chosen,163
deploy_request_sent,163
confirm_deployment_received,1966
establish_vxlan_connection_with_provider_start,1966
establish_vxlan_connection_with_provider_finished,2199
connection_test_success,3784
service_id,service13a6e803
provider_id,provider_5
