step,timestamp
service_announced,0
admission_resp_provider_1,76
admission_resp_provider_2,103
admission_resp_provider_3,151
admission_resp_provider_4,178
admission_resp_provider_5,233
admission_resp_provider_6,267
required_offers_received,267
provider_chosen,267
deploy_request_sent,268
confirm_deployment_received,3732
establish_vxlan_connection_with_provider_start,3733
establish_vxlan_connection_with_provider_finished,4023
connection_test_success,5684
service_id,service1692fec0
provider_id,provider_3
