step,timestamp
service_announced,0
admission_resp_provider_1,40
admission_resp_provider_2,81
admission_resp_provider_3,111
admission_resp_provider_4,117
admission_resp_provider_5,162
admission_resp_provider_6,206
required_offers_received,206
provider_chosen,206
deploy_request_sent,206
confirm_deployment_received,3579
establish_vxlan_connection_with_provider_start,3579
establish_vxlan_connection_with_provider_finished,3892
connection_test_success,5485
service_id,servicef819f1ec
provider_id,provider_4
