step,timestamp
service_announced,0
admission_resp_provider_1,60
admission_resp_provider_2,93
admission_resp_provider_3,99
admission_resp_provider_4,126
admission_resp_provider_5,180
admission_resp_provider_6,231
required_offers_received,231
provider_chosen,231
deploy_request_sent,231
confirm_deployment_received,2568
establish_vxlan_connection_with_provider_start,2569
establish_vxlan_connection_with_provider_finished,3751
connection_test_success,5309
service_id,service8166c247
provider_id,provider_1
