step,timestamp
service_announced,0
admission_resp_provider_1,70
admission_resp_provider_2,79
admission_resp_provider_3,94
admission_resp_provider_4,130
admission_resp_provider_5,156
admission_resp_provider_6,255
required_offers_received,255
provider_chosen,255
deploy_request_sent,255
confirm_deployment_received,3859
establish_vxlan_connection_with_provider_start,3859
establish_vxlan_connection_with_provider_finished,4515
connection_test_success,6079
service_id,service5cea5cde
provider_id,provider_2
