step,timestamp
service_announced,0
admission_resp_provider_1,58
admission_resp_provider_2,92
admission_resp_provider_3,138
admission_resp_provider_4,157
admission_resp_provider_5,197
admission_resp_provider_6,261
required_offers_received,261
provider_chosen,261
deploy_request_sent,262
confirm_deployment_received,2627
establish_vxlan_connection_with_provider_start,2628
establish_vxlan_connection_with_provider_finished,2892
connection_test_success,4577
service_id,servicec798a60c
provider_id,provider_1
