step,timestamp
service_announced,0
admission_resp_provider_1,56
admission_resp_provider_2,90
admission_resp_provider_3,95
admission_resp_provider_4,127
admission_resp_provider_5,181
admission_resp_provider_6,232
required_offers_received,232
provider_chosen,232
deploy_request_sent,233
confirm_deployment_received,2602
establish_vxlan_connection_with_provider_start,2603
establish_vxlan_connection_with_provider_finished,3785
connection_test_success,5344
service_id,servicefad4e047
provider_id,provider_4
