step,timestamp
service_announced,0
admission_resp_provider_1,48
admission_resp_provider_2,69
admission_resp_provider_3,96
admission_resp_provider_4,100
admission_resp_provider_5,124
admission_resp_provider_6,138
required_offers_received,138
provider_chosen,138
deploy_request_sent,138
confirm_deployment_received,2257
establish_vxlan_connection_with_provider_start,2257
establish_vxlan_connection_with_provider_finished,2510
connection_test_success,4080
service_id,service861ce1fa
provider_id,provider_3
