step,timestamp
service_announced,0
admission_resp_provider_1,76
admission_resp_provider_2,112
admission_resp_provider_3,122
admission_resp_provider_4,183
admission_resp_provider_5,190
admission_resp_provider_6,248
required_offers_received,248
provider_chosen,248
deploy_request_sent,248
confirm_deployment_received,2265
establish_vxlan_connection_with_provider_start,2265
establish_vxlan_connection_with_provider_finished,2605
connection_test_success,4284
service_id,service7591d1b5
provider_id,provider_3
