step,timestamp
service_announced,0
admission_resp_provider_1,68
admission_resp_provider_2,87
admission_resp_provider_3,135
admission_resp_provider_4,160
admission_resp_provider_5,214
admission_resp_provider_6,236
required_offers_received,236
provider_chosen,236
deploy_request_sent,236
confirm_deployment_received,3466
establish_vxlan_connection_with_provider_start,3466
establish_vxlan_connection_with_provider_finished,3765
connection_test_success,5403
service_id,service5c00ce3b
provider_id,provider_3
