step,timestamp
service_announced,0
admission_resp_provider_1,64
admission_resp_provider_2,106
admission_resp_provider_3,115
admission_resp_provider_4,131
admission_resp_provider_5,183
admission_resp_provider_6,192
required_offers_received,192
provider_chosen,192
deploy_request_sent,193
confirm_deployment_received,2197
establish_vxlan_connection_with_provider_start,2198
establish_vxlan_connection_with_provider_finished,3034
connection_test_success,4596
service_id,service2880977d
provider_id,provider_5
