step,timestamp
service_announced,0
admission_resp_provider_1,64
admission_resp_provider_2,101
admission_resp_provider_3,108
admission_resp_provider_4,125
admission_resp_provider_5,135
admission_resp_provider_6,216
required_offers_received,216
provider_chosen,216
deploy_request_sent,216
confirm_deployment_received,1961
establish_vxlan_connection_with_provider_start,1961
establish_vxlan_connection_with_provider_finished,3032
connection_test_success,4592
service_id,service5813a284
provider_id,provider_3
