step,timestamp
service_announced,0
admission_resp_provider_1,51
admission_resp_provider_2,66
admission_resp_provider_3,95
admission_resp_provider_4,109
admission_resp_provider_5,133
admission_resp_provider_6,169
required_offers_received,169
provider_chosen,169
deploy_request_sent,169
confirm_deployment_received,1782
establish_vxlan_connection_with_provider_start,1783
establish_vxlan_connection_with_provider_finished,2528
connection_test_success,4100
service_id,serviceb8234990
provider_id,provider_1
