step,timestamp
service_announced,0
admission_resp_provider_1,59
admission_resp_provider_2,86
admission_resp_provider_3,92
admission_resp_provider_4,127
admission_resp_provider_5,151
admission_resp_provider_6,194
required_offers_received,194
provider_chosen,194
deploy_request_sent,195
confirm_deployment_received,2985
establish_vxlan_connection_with_provider_start,2985
establish_vxlan_connection_with_provider_finished,3787
connection_test_success,5343
service_id,service520d00f0
provider_id,provider_6
