step,timestamp
service_announced,0
admission_resp_provider_1,68
admission_resp_provider_2,105
admission_resp_provider_3,134
admission_resp_provider_4,147
admission_resp_provider_5,174
admission_resp_provider_6,222
required_offers_received,222
provider_chosen,222
deploy_request_sent,223
confirm_deployment_received,3486
establish_vxlan_connection_with_provider_start,3487
establish_vxlan_connection_with_provider_finished,3752
connection_test_success,5393
service_id,service29d2e4bd
provider_id,provider_5
