step,timestamp
service_announced,0
admission_resp_provider_1,63
admission_resp_provider_2,111
admission_resp_provider_3,145
admission_resp_provider_4,178
admission_resp_provider_5,249
admission_resp_provider_6,283
required_offers_received,283
provider_chosen,283
deploy_request_sent,283
confirm_deployment_received,4395
establish_vxlan_connection_with_provider_start,4396
establish_vxlan_connection_with_provider_finished,4688
connection_test_success,6355
service_id,serviceaac83f76
provider_id,provider_4
