step,timestamp
service_announced,0
admission_resp_provider_1,84
admission_resp_provider_2,115
admission_resp_provider_3,141
admission_resp_provider_4,184
admission_resp_provider_5,229
admission_resp_provider_6,251
required_offers_received,251
provider_chosen,251
deploy_request_sent,252
confirm_deployment_received,3047
establish_vxlan_connection_with_provider_start,3047
establish_vxlan_connection_with_provider_finished,3344
connection_test_success,4996
service_id,servicec5d9c922
provider_id,provider_6
