step,timestamp
service_announced,0
admission_resp_provider_1,50
admission_resp_provider_2,72
admission_resp_provider_3,91
admission_resp_provider_4,96
admission_resp_provider_5,104
admission_resp_provider_6,139
required_offers_received,139
provider_chosen,139
deploy_request_sent,140
confirm_deployment_received,1372
establish_vxlan_connection_with_provider_start,1372
establish_vxlan_connection_with_provider_finished,1658
connection_test_success,3235
service_id,service9afeb560
provider_id,provider_3
