step,timestamp
service_announced,0
admission_resp_provider_1,43
admission_resp_provider_2,64
admission_resp_provider_3,73
admission_resp_provider_4,89
admission_resp_provider_5,110
admission_resp_provider_6,146
required_offers_received,146
provider_chosen,146
deploy_request_sent,146
confirm_deployment_received,2746
establish_vxlan_connection_with_provider_start,2746
establish_vxlan_connection_with_provider_finished,2981
connection_test_success,4603
service_id,service6c45b1c1
provider_id,provider_1
