step,timestamp
service_announced,0
admission_resp_provider_1,72
admission_resp_provider_2,98
admission_resp_provider_3,115
admission_resp_provider_4,143
admission_resp_provider_5,202
admission_resp_provider_6,272
required_offers_received,272
provider_chosen,272
deploy_request_sent,272
confirm_deployment_received,2383
establish_vxlan_connection_with_provider_start,2383
establish_vxlan_connection_with_provider_finished,3447
connection_test_success,5007
service_id,service7052603a
provider_id,provider_2
