step,timestamp
service_announced,0
admission_resp_provider_1,60
admission_resp_provider_2,114
admission_resp_provider_3,146
admission_resp_provider_4,182
admission_resp_provider_5,254
admission_resp_provider_6,297
required_offers_received,297
provider_chosen,297
deploy_request_sent,298
confirm_deployment_received,2070
establish_vxlan_connection_with_provider_start,2071
establish_vxlan_connection_with_provider_finished,2354
connection_test_success,3957
service_id,service48d83d8a
provider_id,provider_3
