step,timestamp
service_announced,50
bid_received_1,6681
required_bids_received,6681
winner_choosen,6737
confirm_deployment_received,16729
establish_vxlan_connection_with_provider_start,16729
establish_vxlan_connection_with_provider_finished,17044
connection_test_success,18118
service_id,service1757509265
