step,timestamp
service_announced,51
bid_received_1,6863
required_bids_received,6863
winner_choosen,6926
confirm_deployment_received,16917
establish_vxlan_connection_with_provider_start,16917
establish_vxlan_connection_with_provider_finished,17226
connection_test_success,18297
service_id,service1757509165
