step,timestamp
service_announced,53
bid_received_1,5269
required_bids_received,5269
winner_choosen,5332
confirm_deployment_received,15283
establish_vxlan_connection_with_provider_start,15283
establish_vxlan_connection_with_provider_finished,15609
connection_test_success,16677
service_id,service1757509216
