step,timestamp
service_announced,141
bid_received_1,14867
bid_received_2,14867
required_bids_received,14867
winner_choosen,15056
confirm_deployment_received,34842
establish_vxlan_connection_with_provider_start,34843
establish_vxlan_connection_with_provider_finished,35183
connection_test_success,36282
service_id,service1757684487548
