step,timestamp
service_announced,159
bid_received_1,9888
bid_received_2,9888
required_bids_received,9888
winner_choosen,10069
confirm_deployment_received,29903
establish_vxlan_connection_with_provider_start,29904
establish_vxlan_connection_with_provider_finished,30306
connection_test_success,31392
service_id,service1757684487249
