timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757510884811,0.25,377.54,3907.45,9.66,0.008,25.449,8.063,5.955
1757510885814,8.04,377.74,3907.45,9.67,0.008,25.449,8.077,5.966
1757510886816,27.75,377.76,3907.45,9.67,0.008,25.449,8.246,6.083
1757510887819,20.92,377.59,3907.45,9.66,0.008,25.449,8.421,6.199
1757510888822,25.2,377.64,3907.45,9.66,0.008,25.449,8.581,6.308
1757510889824,23.63,377.64,3907.45,9.66,0.008,25.449,8.767,6.439
1757510890827,25.31,377.76,3907.45,9.67,0.008,25.449,8.936,6.552
1757510891830,10.95,377.73,3907.45,9.67,0.008,25.449,8.979,6.582
1757510892834,4.61,377.73,3907.45,9.67,0.008,25.449,8.988,6.588
1757510893836,7.47,377.7,3907.45,9.67,0.008,25.449,8.997,6.593
1757510894838,4.66,377.71,3907.45,9.67,0.008,25.449,9.008,6.599
1757510895841,4.93,377.7,3907.45,9.67,0.008,25.449,9.017,6.605
1757510896844,7.4,377.74,3907.45,9.67,0.008,25.449,9.029,6.613
1757510897846,4.51,377.86,3907.45,9.67,0.008,25.449,9.039,6.618
1757510898848,8.97,377.75,3907.45,9.67,0.008,25.449,9.049,6.624
1757510899850,4.74,377.74,3907.45,9.67,0.008,25.449,9.058,6.63
1757510900853,4.53,377.74,3907.45,9.67,0.008,25.449,9.068,6.636
1757510901856,16.81,380.68,3907.45,9.74,0.008,25.449,9.074,6.641
1757510902858,2.97,380.68,3907.45,9.74,0.008,25.449,9.074,6.641
