timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757511008698,1.18,373.94,3907.45,9.57,0.008,25.883,13.478,9.646
1757511009702,5.65,373.97,3907.45,9.57,0.008,25.883,13.498,9.661
1757511010705,28.61,374.05,3907.45,9.57,0.008,25.883,13.659,9.771
1757511011708,21.22,374.04,3907.45,9.57,0.008,25.883,13.835,9.891
1757511012711,19.73,374.27,3907.45,9.58,0.008,25.883,13.999,10.001
1757511013714,20.33,374.0,3907.45,9.57,0.008,25.883,14.175,10.125
1757511014716,20.44,374.01,3907.45,9.57,0.008,25.883,14.334,10.232
1757511015720,27.56,374.13,3907.45,9.57,0.008,25.883,14.491,10.338
1757511016723,16.36,374.01,3907.45,9.57,0.008,25.883,14.551,10.38
1757511017726,5.18,374.0,3907.45,9.57,0.008,25.883,14.56,10.385
1757511018730,6.08,374.0,3907.45,9.57,0.008,25.883,14.569,10.39
1757511019732,5.53,374.0,3907.45,9.57,0.008,25.883,14.577,10.394
1757511020735,7.23,374.0,3907.45,9.57,0.008,25.883,14.587,10.4
1757511021738,7.41,374.04,3907.45,9.57,0.008,25.883,14.6,10.408
1757511022741,5.07,374.03,3907.45,9.57,0.008,25.883,14.61,10.414
1757511023743,4.96,374.04,3907.45,9.57,0.008,25.883,14.619,10.42
1757511024746,5.42,374.03,3907.45,9.57,0.008,25.883,14.628,10.425
1757511025749,8.96,374.03,3907.45,9.57,0.008,25.883,14.64,10.436
1757511026752,5.11,374.03,3907.45,9.57,0.008,25.883,14.647,10.441
1757511027754,3.36,374.03,3907.45,9.57,0.008,25.883,14.647,10.441
