step,timestamp
service_announced,52
bid_received_1,6619
required_bids_received,6619
winner_choosen,6681
confirm_deployment_received,16651
establish_vxlan_connection_with_provider_start,16651
establish_vxlan_connection_with_provider_finished,16971
connection_test_success,18036
service_id,service1757509140
